227	0
228	0
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	0
241	0
242	0
243	0
244	0
245	0
246	0
247	0
248	0
249	0
250	0
251	0
252	0
253	0
254	0
255	0
256	0
257	0
258	0
259	0
260	0
261	0
262	0
263	0
264	0
265	0
266	0
267	0
268	0
269	0
270	0
271	0
272	0
273	0
274	0
275	0
276	0
277	0
278	0
279	0
280	0
281	0.000695
282	0.00139
283	0.002085
284	0.00278
285	0.003475
286	0.00417
287	0.004865
288	0.00556
289	0.006255
290	0.00695
291	0.007645
292	0.00834
293	0.009035
294	0.00973
295	0.010425
296	0.01112
297	0.011815
298	0.01251
299	0.013205
300	0.0139
301	0.017475
302	0.02105
303	0.024625
304	0.0282
305	0.031775
306	0.03535
307	0.038925
308	0.0425
309	0.046075
310	0.04965
311	0.053225
312	0.0568
313	0.060375
314	0.06395
315	0.067525
316	0.0711
317	0.074675
318	0.07825
319	0.081825
320	0.0854
321	0.08958
322	0.09376
323	0.09794
324	0.10212
325	0.1063
326	0.11048
327	0.11466
328	0.11884
329	0.12302
330	0.1272
331	0.13138
332	0.13556
333	0.13974
334	0.14392
335	0.1481
336	0.15228
337	0.15646
338	0.16064
339	0.16482
340	0.169
341	0.1707
342	0.1724
343	0.1741
344	0.1758
345	0.1775
346	0.1792
347	0.1809
348	0.1826
349	0.1843
350	0.186
351	0.1877
352	0.1894
353	0.1911
354	0.1928
355	0.1945
356	0.1962
357	0.1979
358	0.1996
359	0.2013
360	0.203
361	0.20315
362	0.2033
363	0.20345
364	0.2036
365	0.20375
366	0.2039
367	0.20405
368	0.2042
369	0.20435
370	0.2045
371	0.20465
372	0.2048
373	0.20495
374	0.2051
375	0.20525
376	0.2054
377	0.20555
378	0.2057
379	0.20585
380	0.206
381	0.20625
382	0.2065
383	0.20675
384	0.207
385	0.20725
386	0.2075
387	0.20775
388	0.208
389	0.20825
390	0.2085
391	0.20875
392	0.209
393	0.20925
394	0.2095
395	0.20975
396	0.21
397	0.21025
398	0.2105
399	0.21075
400	0.211
401	0.21055
402	0.2101
403	0.20965
404	0.2092
405	0.20875
406	0.2083
407	0.20785
408	0.2074
409	0.20695
410	0.2065
411	0.20605
412	0.2056
413	0.20515
414	0.2047
415	0.20425
416	0.2038
417	0.20335
418	0.2029
419	0.20245
420	0.202
421	0.2013
422	0.2006
423	0.1999
424	0.1992
425	0.1985
426	0.1978
427	0.1971
428	0.1964
429	0.1957
430	0.195
431	0.1943
432	0.1936
433	0.1929
434	0.1922
435	0.1915
436	0.1908
437	0.1901
438	0.1894
439	0.1887
440	0.188
441	0.18695
442	0.1859
443	0.18485
444	0.1838
445	0.18275
446	0.1817
447	0.18065
448	0.1796
449	0.17855
450	0.1775
451	0.17645
452	0.1754
453	0.17435
454	0.1733
455	0.17225
456	0.1712
457	0.17015
458	0.1691
459	0.16805
460	0.167
461	0.16565
462	0.1643
463	0.16295
464	0.1616
465	0.16025
466	0.1589
467	0.15755
468	0.1562
469	0.15485
470	0.1535
