190	0.0
200	3086.42
210	7936.51
220	12422.4
230	16806.7
240	20703.9
250	26595.7
260	32467.5
270	42372.9
280	45045
290	61349.7
300	80645.2
310	89285.7
320	100000
330	50000
340	30769.2
350	49019.6
360	64102.6
370	87719.3
380	87950.7
390	117509
400	150830
410	211416
420	220264
430	202020
440	157480
450	108460
460	102145
470	94339.6
480	78740.2
490	66666.7
500	49019.6
510	30769.2
520	24449.9
530	23041.5
540	21097
550	17699.1
560	16155.1
570	14388.5
580	11160.7
590	7401.92
600	4496.4
610	3782.15
620	3629.76
630	3429.36
640	3217.5
650	2941.18
660	2439.02
670	2277.9
680	2150.54
690	1937.98
700	1602.56
710	1209.19
720	812.348
730	0.0
